,,,,,,,,,,PAGE: 3,
<< Back to Document Map,,,,,,,,,,,
,,,,,,,,,,,
ORINumber,Agency,Population,Murder,Rape,Robbery,Assault,Burglary,Larceny,Auto Theft,Total,Months
,,,,,,,,,,,
,"Rate Per 100,000",,0,102.9,68.6,171.5,194.3,1496.7,125.7,2159.5,0
,Number of Clearances,,0,0,4,6,4,40,1,55,0
,Percent Cleared,,0,0,250,158,107,116,25,112,0
,Number of Arrests,,0,0,2,10,13,38,1,64,0
NJ0031700,WILLINGBORO PD,32124,,,,,,,,,
,Number of Offenses,,4,9,23,54,109,260,28,487,11
,"Rate Per 100,000",,12.4,28,71.6,168.1,339.3,809.3,87.1,1516,0
,Number of Clearances,,2,1,2,24,11,9,2,51,0
,Percent Cleared,,100,17,40,199,40,14,21,43,0
,Number of Arrests,,1,0,2,39,10,7,2,61,0
,County Totals - Burlington County,,,,,,,,,,
,Population,411833,,,,,,,,,
,Number of Offenses,,10,81,125,346,670,3655,269,5156,0
,"Rate Per 100,000",,2.5,19.6,30.2,84,162.1,883.8,64.8,1247.2,0
,Number of Clearances,,5,20,36,222,104,828,48,1263,0
,Percent Cleared,,184,106,115,253,63,92,73,98,0
,Number of Arrests,,12,6,47,243,149,865,30,1352,0
